-5.0000000000000009 -0.73137382214281965
-4.5227925788361123 10.201209203202048
-4.0911305422350033 23.896968596559379
-3.7006669710940465 39.179159410117194
-3.3474698227216142 54.940328966863134
-3.0279823344166306 70.199702329759845
-2.738987206189277 84.127401908902257
-2.4775742019359837 96.122347095436155
-2.2411108428063744 105.82960508615582
-2.0272158976387633 113.11636918640404
-1.8337354035078373 118.01137260809135
-1.6587209749068583 120.65973484267117
-1.5004101831337078 121.29040749362282
-1.3572088082974536 120.17655294470468
-1.2276747852197452 117.60732008146815
-1.1105036815632165 113.87425163811081
-1.0045155619488595 109.25852221444205
-0.90864310578153762 104.01563237739163
-0.82192085912786716 98.364121739536785
-0.74347551241082377 92.482519034547337
-0.6725171060156101 86.512909622179151
-0.60833107524554808 80.567154202350352
-0.55027105451919156 74.732788602368487
-0.49775236834554426 69.07748755271534
-0.45024614353026532 63.652204400328543
-0.4072739833216526 58.493508274508486
-0.36840314986403871 53.62557037985983
-0.33324220644498448 49.062039650839246
-0.30143707565286948 44.807871447511822
-0.27266747374977157 40.861078007778325
-0.24664368535309156 37.214341265825851
-0.22310364594635032 33.856437990892616
-0.20181030283948653 30.773450217619569
-0.18254922800301962 27.949756869790857
-0.16512645873686368 25.368819556411413
-0.149366544428915 23.013785702650878
-0.13511077973389823 20.867936585052092
-0.1222156063802471 18.915008205297312
-0.11055116751090739 17.13941087079882
-0.10000000000000001 15.526370079847709
0.10000000000000001 -15.67229296411838
0.11055116751090742 -17.317574006608051
0.1222156063802471 -19.132487328337266
0.13511077973389823 -21.133337350768301
0.14936654442891495 -23.337563455557312
0.16512645873686374 -25.763660705927567
0.18254922800301965 -28.431031292336559
0.20181030283948653 -31.359744389452782
0.22310364594635027 -34.570178230733482
0.2466436853530915 -38.082515212589577
0.27266747374977163 -41.916059888085641
0.30143707565286948 -46.088352364988801
0.33324220644498448 -50.614057623129597
0.36840314986403866 -55.503625800268928
0.40727398332165266 -60.76173863645014
0.45024614353026532 -66.385577250896105
0.49775236834554426 -72.36295199737981
0.55027105451919156 -78.670300799698822
0.60833107524554808 -85.270454805751768
0.6725171060156101 -92.109868355516284
0.74347551241082377 -99.114754778112939
0.82192085912786716 -106.1854404737629
0.90864310578153762 -113.1886155929448
1.0045155619488595 -119.94843157027799
1.1105036815632165 -126.23945743006759
1.2276747852197456 -131.78583223238022
1.3572088082974532 -136.26872036069389
1.5004101831337078 -139.33782203915982
1.6587209749068583 -140.61969339366129
1.8337354035078375 -139.72668202802541
2.0272158976387629 -136.28344431447357
2.241110842806374 -129.96974156463918
2.4775742019359837 -120.55950212432725
2.738987206189277 -107.98266246992712
3.027982334416631 -92.419726659687228
3.3474698227216133 -74.367314424828834
3.7006669710940465 -54.665750349568661
4.0911305422350033 -34.454178870741757
4.5227925788361141 -15.211074204953794
5.0000000000000009 1.2326263175186096
