-5.0000000000000009 3529272.5547380685
-4.0695888096473114 10156865.685278324
-3.3123106159213229 10169087.526541917
-2.6959484433258818 13062022.885618418
-2.1942803232690191 19824865.777947038
-1.7859637297609765 14234303.254565757
-1.4536276018142489 25689709.023454703
-1.1831333243475446 20885832.296498165
-0.96297322741711799 47427092.383373313
-0.78378101405733169 42079744.98562938
-0.63793328880434763 35768089.309873037
-0.51922523468393589 60191800.757267445
-0.42260664095124884 99433399.926259503
-0.34396705137956818 130626901.71737209
-0.27996089263633439 144882757.27119875
-0.2278651431623398 144075217.95483351
-0.18546348734442805 133612218.40797704
-0.15095202653900999 118458235.74215233
-0.12286253559934782 101996709.8814477
-0.10000000000000001 86158933.670344532
0.10000000000000001 -86444901.86702545
0.12286253559934776 -102413020.9779965
0.15095202653900999 -119052875.33204108
0.185463487344428 -134437014.58980975
0.22786514316233974 -145169191.36632273
0.27996089263633439 -146236238.52266049
0.34396705137956807 -132127016.19542065
0.42260664095124872 -100838881.35867181
0.51922523468393567 -61238947.303222731
0.63793328880434741 -36533986.225209758
0.78378101405733147 -43190336.587912008
0.96297322741711766 -48970039.56402915
1.1831333243475444 -21722262.062725659
1.4536276018142484 -26960827.590005755
1.7859637297609765 -15101542.084245479
2.1942803232690182 -21322293.134090327
2.6959484433258809 -14284391.579147618
3.3123106159213229 -11352318.88253231
4.0695888096473096 -11630963.473808983
5.0000000000000009 -4168283.4367929748
