-7.9999999999999991 -1.5416802288105336
-6.8780637109124196 1.0608001249105876
-5.9134700514212915 9.3375188853547275
-5.0841529707810231 11.62223722766927
-4.3711410061320661 6.6658056505633425
-3.7581232911947717 -4.214985087156923
-3.2310764287876879 -25.805685288146922
-2.7779436915036366 -59.361084792980662
-2.3883592119361565 -108.08504221687122
-2.0534108530301829 -167.11979799368956
-1.7654363339775774 -230.93516433312837
-1.5178479478321794 -297.29302495941999
-1.304981861083425 -367.23235082637069
-1.1219685477646073 -440.47916818071593
-0.96462139414560666 -512.99988551121385
-0.82934092573033047 -583.11463962056985
-0.71303246565503742 -652.15896735462798
-0.6130353408405399 -720.82689106108228
-0.52706201641776806 -787.64421352712793
-0.45314576606542212 -849.99978289600881
-0.38959568116602361 -905.59586114619378
-0.33495798956952905 -953.17822533558456
-0.28798279909229485 -992.56024906648418
-0.24759550497546193 -1024.3134088524737
-0.21287220721959493 -1049.4120889326671
-0.18301857544236561 -1068.960097900657
-0.15735167777162773 -1084.0219631859122
-0.13528435809152717 -1095.5385890493037
-0.11631180425542675 -1104.298124315442
-0.10000000000000001 -1110.9378685132599
0.10000000000000001 -1117.4737407152859
0.11631180425542681 -1111.8547234504845
0.13528435809152722 -1104.2573690055183
0.15735167777162781 -1094.0541647423813
0.18301857544236569 -1080.4618713364796
0.21287220721959504 -1062.5362782182615
0.24759550497546198 -1039.1970993276007
0.28798279909229491 -1009.3077191880631
0.3349579895695291 -971.84041185120839
0.38959568116602367 -926.15025177025223
0.45314576606542223 -872.33845933310215
0.52706201641776818 -811.57990903777068
0.61303534084054023 -746.12048048266661
0.71303246565503775 -678.54792956623055
0.82934092573033091 -610.28776837075429
0.96462139414560721 -540.47720657054469
1.1219685477646077 -467.50363323663521
1.3049818610834256 -392.92022984559134
1.5178479478321798 -320.89876543576406
1.7654363339775778 -251.60808163757378
2.0534108530301838 -183.7095678253954
2.388359211936157 -119.52678621290276
2.7779436915036375 -65.450611906497997
3.2310764287876887 -27.697168163253679
3.7581232911947735 -3.0870445949286265
4.3711410061320688 9.3022751668112544
5.0841529707810258 15.211234140368768
5.9134700514212941 12.235537154990762
6.8780637109124232 0.64703614453703184
7.9999999999999991 -2.7345271272654479
